"rgn_id","specie","trend"
99,"Chloephaga hybrida","Decreciendo"
99,"Coscoroba coscoroba","Decreciendo"
99,"Cygnus melancoryphus","Decreciendo"
99,"Diomedea epomophora","Decreciendo"
99,"Durvillaea antarctica","Estable"
99,"Ensis macha","Estable"
99,"Falco peregrinus","Estable"
99,"Haematopus palliatus","Estable"
99,"Larosterna inca","Estable"
99,"Leucocarbo bougainvillii","Estable"
99,"Leucophaeus modestus","Decreciendo"
99,"Leucophaeus pipixcan","Decreciendo"
99,"Lontra felina","Estable"
99,"Loxechinus albus","Decreciendo"
99,"Macronectes giganteus","Decreciendo"
99,"Macruronus magellanicus","Decreciendo"
99,"Mytilus chilensis","Estable"
99,"Numenius phaeopus","Estable"
99,"Otaria byronia","Estable"
99,"Pandion haliaetus","Estable"
99,"Pelecanus thagus","Creciendo"
99,"Phalacrocorax gaimardi","Decreciendo"
99,"Plegadis chihi","Decreciendo"
99,"Puffinus creatopus","Decreciendo"
99,"Puffinus griseus","Decreciendo"
99,"Speculanas specularis","Decreciendo"
99,"Spheniscus humboldti","Estable"
99,"Sula variegata","Decreciendo"
99,"Tagelus dombeii","Decreciendo"
99,"Thalassarche melanophris","Estable"
99,"Thalassarche salvini","Creciendo"
99,"Thalasseus elegans","Estable"
100,"Aulacomya atra","Estable"
100,"Charadrius collaris","Decreciendo"
100,"Chroicocephalus serranus","Decreciendo"
100,"Coscoroba coscoroba","Decreciendo"
100,"Cygnus melancoryphus","Decreciendo"
100,"Diomedea epomophora","Decreciendo"
100,"Diomedea exulans","Estable"
100,"Diomedea sanfordi","Decreciendo"
100,"Engraulis ringens","Creciendo"
100,"Epigonus crassicaudus","Decreciendo"
100,"Falco peregrinus","Estable"
100,"Geranoaetus melanoleucus","Estable"
100,"Haematopus palliatus","Estable"
100,"Lagenorhynchus obscurus","Estable"
100,"Larosterna inca","Estable"
100,"Leucocarbo bougainvillii","Estable"
100,"Leucophaeus modestus","Decreciendo"
100,"Leucophaeus pipixcan","Decreciendo"
100,"Lontra felina","Estable"
100,"Loxechinus albus","Decreciendo"
100,"Macronectes giganteus","Decreciendo"
100,"Mesodesma donacium","Decreciendo"
100,"Mytilus chilensis","Estable"
100,"Numenius phaeopus","Estable"
100,"Oceanodroma markhami","Decreciendo"
100,"Otaria byronia","Estable"
100,"Pelecanoides garnotii","Creciendo"
100,"Pelecanus thagus","Creciendo"
100,"Phalacrocorax gaimardi","Decreciendo"
100,"Pterodroma defilippiana","Decreciendo"
100,"Puffinus creatopus","Decreciendo"
100,"Puffinus griseus","Decreciendo"
100,"Spheniscus humboldti","Estable"
100,"Sprattus fuegensis","Creciendo"
100,"Sula variegata","Decreciendo"
100,"Thalassarche bulleri","Estable"
100,"Thalassarche eremita","Decreciendo"
100,"Thalassarche melanophris","Estable"
100,"Thalassarche salvini","Creciendo"
100,"Thalasseus elegans","Estable"
101,"Charadrius collaris","Decreciendo"
101,"Charadrius modestus","Decreciendo"
101,"Charadrius nivosus","Decreciendo"
101,"Chroicocephalus serranus","Decreciendo"
101,"Coscoroba coscoroba","Decreciendo"
101,"Cygnus melancoryphus","Decreciendo"
101,"Falco peregrinus","Estable"
101,"Haematopus palliatus","Estable"
101,"Larosterna inca","Estable"
101,"Leucocarbo bougainvillii","Estable"
101,"Leucophaeus modestus","Decreciendo"
101,"Leucophaeus pipixcan","Decreciendo"
101,"Macronectes giganteus","Decreciendo"
101,"Numenius phaeopus","Estable"
101,"Pelecanus thagus","Creciendo"
101,"Phalacrocorax gaimardi","Decreciendo"
101,"Phoenicopterus chilensis","Estable"
101,"Plegadis chihi","Decreciendo"
101,"Puffinus griseus","Decreciendo"
101,"Spheniscus humboldti","Estable"
101,"Sula variegata","Decreciendo"
101,"Thalassarche bulleri","Estable"
101,"Thalassarche melanophris","Estable"
101,"Thalassarche salvini","Creciendo"
101,"Thalasseus elegans","Estable"
101,"Tringa flavipes","Estable"
102,"Argopecten purpuratus","Estable"
102,"Charadrius collaris","Decreciendo"
102,"Charadrius modestus","Decreciendo"
102,"Charadrius nivosus","Decreciendo"
102,"Chroicocephalus serranus","Decreciendo"
102,"Coscoroba coscoroba","Decreciendo"
102,"Cygnus melancoryphus","Decreciendo"
102,"Diomedea epomophora","Decreciendo"
102,"Diomedea exulans","Estable"
102,"Diomedea sanfordi","Decreciendo"
102,"Dosidicus gigas","Estable"
102,"Engraulis ringens","Creciendo"
102,"Epigonus crassicaudus","Decreciendo"
102,"Falco peregrinus","Estable"
102,"Genypterus blacodes","Creciendo"
102,"Geranoaetus melanoleucus","Estable"
102,"Grampus griseus","Estable"
102,"Haematopus palliatus","Estable"
102,"Heterocarpus reedi","Estable"
102,"Ixobrychus involucris","Creciendo"
102,"Larosterna inca","Estable"
102,"Leucocarbo bougainvillii","Estable"
102,"Leucophaeus modestus","Decreciendo"
102,"Leucophaeus pipixcan","Decreciendo"
102,"Lontra felina","Estable"
102,"Loxechinus albus","Decreciendo"
102,"Macronectes giganteus","Decreciendo"
102,"Mesodesma donacium","Decreciendo"
102,"Mytilus chilensis","Estable"
102,"Numenius phaeopus","Estable"
102,"Otaria byronia","Estable"
102,"Pelecanoides garnotii","Creciendo"
102,"Pelecanus thagus","Creciendo"
102,"Phalacrocorax gaimardi","Decreciendo"
102,"Phoebastria irrorata","Decreciendo"
102,"Pterodroma defilippiana","Decreciendo"
102,"Puffinus creatopus","Decreciendo"
102,"Puffinus griseus","Decreciendo"
102,"Spheniscus humboldti","Estable"
102,"Sula variegata","Decreciendo"
102,"Thalassarche bulleri","Estable"
102,"Thalassarche cauta","Estable"
102,"Thalassarche chrysostoma","Estable"
102,"Thalassarche eremita","Decreciendo"
102,"Thalassarche melanophris","Estable"
102,"Thalassarche salvini","Creciendo"
102,"Thalasseus elegans","Estable"
102,"Tringa flavipes","Estable"
102,"Xiphias gladius","Estable"
102,"Zearaja chilensis","Estable"
103,"Charadrius collaris","Decreciendo"
103,"Charadrius modestus","Decreciendo"
103,"Charadrius nivosus","Decreciendo"
103,"Chroicocephalus serranus","Decreciendo"
103,"Coscoroba coscoroba","Decreciendo"
103,"Cygnus melancoryphus","Decreciendo"
103,"Delphinus delphis","Estable"
103,"Falco peregrinus","Estable"
103,"Geranoaetus melanoleucus","Estable"
103,"Grimothea johni","Estable"
103,"Grimothea monodon","Estable"
103,"Haematopus palliatus","Estable"
103,"Heterocarpus reedi","Estable"
103,"Heteronetta atricapilla","Estable"
103,"Larosterna inca","Estable"
103,"Leucocarbo bougainvillii","Estable"
103,"Leucophaeus modestus","Decreciendo"
103,"Leucophaeus pipixcan","Decreciendo"
103,"Lontra felina","Estable"
103,"Macronectes giganteus","Decreciendo"
103,"Mesodesma donacium","Decreciendo"
103,"Mytilus chilensis","Estable"
103,"Numenius phaeopus","Estable"
103,"Otaria byronia","Estable"
103,"Pelecanoides garnotii","Creciendo"
103,"Pelecanus thagus","Creciendo"
103,"Phalacrocorax gaimardi","Decreciendo"
103,"Plegadis chihi","Decreciendo"
103,"Puffinus creatopus","Decreciendo"
103,"Puffinus griseus","Decreciendo"
103,"Spheniscus humboldti","Estable"
103,"Sula variegata","Decreciendo"
103,"Thalassarche melanophris","Estable"
103,"Thalassarche salvini","Creciendo"
103,"Thalasseus elegans","Estable"
103,"Tringa flavipes","Estable"
