"rgn_id","spp","catch","year"
38,"JAIBA MARMOLA",20,2017
38,"JAIBA MARMOLA",8,2018
38,"ALMEJA",5,2012
38,"JAIBA MARMOLA",1,2020
38,"JAIBA MORA",1,2016
38,"LAPA NEGRA",5,2018
38,"SIERRA",1,2015
38,"SIERRA",3,2016
38,"LUCHE",27,2018
38,"LUCHE",18,2019
38,"LUCHE",9,2020
38,"CHORITO",4,2014
38,"ALMEJA",1,2019
38,"LUGA NEGRA O CRESPA",1,2017
38,"LUGA NEGRA O CRESPA",26,2018
38,"LUGA NEGRA O CRESPA",42,2019
38,"LUGA NEGRA O CRESPA",24,2020
38,"CHORO",11,2017
38,"CHOLGA",4,2018
38,"CHOLGA",12,2019
38,"CHOLGA",3,2020
38,"CHOLGA",3,2021
38,"COCHAYUYO",1,2018
38,"CHORITO",30,2013
38,"ALMEJA",17,2018
38,"CENTOLLA",3,2013
38,"ALMEJA",1,2020
38,"LUCHE",7,2017
38,"LUCHE",23,2018
38,"LUCHE",15,2019
38,"ERIZO",3596,2020
38,"ERIZO",4208,2021
38,"JAIBA MARMOLA",9,2016
38,"JAIBA MARMOLA",20,2017
38,"ALMEJA",39,2015
38,"ALMEJA",9,2016
38,"ALMEJA",67,2017
38,"CARACOL TEGULA",1,2014
38,"ALMEJA",93,2013
38,"CENTOLLA",13,2014
38,"CHOLGA",13,2014
38,"CHOLGA",22,2015
38,"CHOLGA",11,2016
38,"SIERRA",1,2012
38,"ROBALO",3,2018
38,"SARDINA AUSTRAL",1,2019
38,"CHOLGA",3,2015
38,"CHOLGA",9,2016
38,"CHOLGA",11,2017
38,"CARACOL PALO PALO",1,2014
38,"ALMEJA",6,2012
38,"LUGA-ROJA",363,2020
38,"ALMEJA",227,2014
38,"ALMEJA",50,2015
38,"ALMEJA",1,2021
38,"CENTOLLA",2,2015
38,"CHORO",14,2016
38,"CHOLGA",15,2017
38,"LUCHE",14,2021
38,"LUGA-ROJA",2576,2015
38,"LUGA-ROJA",2286,2016
38,"LUGA-ROJA",133,2017
38,"CHORITO",20,2012
38,"LUGA-ROJA",514,2019
38,"ALMEJA",4,2017
38,"LUGA-ROJA",468,2021
38,"SIERRA",2,2021
38,"CHOLGA",17,2013
38,"ALMEJA",11,2016
38,"CENTOLLA",2,2016
38,"LUCHE",6,2020
38,"CENTOLLA",8,2017
38,"CENTOLLA",53,2018
38,"ROBALO",2,2017
38,"CENTOLLA",2,2020
38,"LUGA-ROJA",303,2018
38,"ALMEJA",2,2016
38,"ALMEJA",7,2015
38,"ALMEJA",1,2020
38,"SIERRA",2,2017
38,"CENTOLLA",2,2021
38,"CENTOLLA",2,2020
38,"ALMEJA",73,2017
38,"ALMEJA",19,2018
38,"CENTOLLA",2,2021
38,"ALMEJA",8,2019
38,"ALMEJA",2,2020
38,"CENTOLLA",47,2019
38,"CENTOLLA",8,2017
38,"ALMEJA",220,2014
38,"CENTOLLA",47,2019
38,"CENTOLLA",2,2016
38,"CARACOL PALO PALO",1,2012
38,"ALMEJA",1,2021
38,"CENTOLLA",53,2018
38,"ALMEJA",92,2013
38,"CENTOLLA",2,2015
39,"PEJERREY DE MAR",1,2019
39,"PEJEGALLO",6,2019
39,"PEJERREY DE MAR",3,2016
39,"PEJERREY DE MAR",5,2015
39,"CHORITO",335,2018
39,"CHICOREA DE MAR",8,2012
39,"PELILLO",158,2012
39,"PEJEGALLO",2,2018
39,"CHOLGA",487,2014
39,"CHOLGA",1579,2015
39,"PEJERREY DE MAR",3,2013
39,"PELILLO",200,2015
39,"PELILLO",239,2013
39,"PELILLO",36,2014
39,"CHOLGA",2774,2016
39,"PEJERREY DE MAR",44,2014
39,"LUGA CUCHARA O CORTA",1,2021
39,"CENTOLLA",2,2020
39,"CENTOLLA",1,2021
39,"PEJERREY DE MAR",68,2020
39,"PEJEGALLO",8,2017
39,"CHOLGA",10,2013
39,"LUGA-ROJA",13,2017
39,"NAVAJUELA",19,2020
39,"CHOLGA",2452,2019
39,"PEJERREY DE MAR",8,2021
39,"CHORITO",122,2016
39,"LUGA-ROJA",97,2018
39,"CHORITO",3,2013
39,"CENTOLLA",10,2019
39,"ROLLIZO",2,2016
39,"CHORITO",33,2014
39,"CHORITO",516,2019
39,"CHOLGA",178,2012
39,"NAVAJUELA",23,2021
39,"PEJEGALLO",1,2012
39,"PEJEGALLO",21,2014
39,"PEJEGALLO",2,2020
39,"CHOLGA",1871,2020
39,"CHOLGA",2898,2021
39,"CHORITO",257,2017
39,"LUGA CUCHARA O CORTA",1,2019
39,"ROLLIZO",1,2014
39,"NAVAJUELA",177,2017
39,"NAVAJUELA",231,2018
39,"NAVAJUELA",61,2019
39,"RAYA VOLANTIN",62,2018
39,"ROLLIZO",4,2019
39,"LUGA NEGRA O CRESPA",22,2012
39,"PELILLO",174,2016
39,"LUGA-ROJA",36,2019
39,"CHOLGA",2791,2018
39,"LUGA CUCHARA O CORTA",25,2015
39,"CHORITO",39,2012
39,"ROLLIZO",1,2013
39,"CENTOLLA",2,2017
39,"CONGRIO DORADO",42,2013
39,"CONGRIO DORADO",65,2014
39,"CONGRIO DORADO",91,2015
39,"CHORITO",84,2015
39,"RAYA ESPINOSA",16,2018
39,"RAYA ESPINOSA",19,2019
39,"RAYA ESPINOSA",22,2020
39,"PEJEGALLO",27,2015
39,"CHOLGA",3212,2017
39,"LUGA-ROJA",6,2021
39,"LUGA CUCHARA O CORTA",4,2017
39,"ROBALO",2,2013
39,"CONGRIO DORADO",11,2012
39,"RAYA VOLANTIN",126,2013
39,"RAYA VOLANTIN",3,2014
39,"RAYA VOLANTIN",26,2016
39,"RAYA VOLANTIN",1,2017
39,"LUCHE",2,2019
39,"LUCHE",1,2020
39,"LUCHE",1,2021
39,"LUGA-ROJA",1,2015
39,"PEJEGALLO",16,2016
39,"LUGA-ROJA",17,2020
39,"ROBALO",10,2015
39,"PELILLO",123,2021
39,"CHORO",16,2016
39,"CONGRIO COLORADO",7,2021
39,"PIURE",4,2016
39,"PIURE",2,2017
39,"PIURE",1,2018
39,"ROLLIZO",3,2018
39,"PULPO DEL SUR",1,2019
39,"ROLLIZO",8,2020
39,"LUGA NEGRA O CRESPA",34,2013
39,"LUGA-ROJA",7,2016
39,"RAYA VOLANTIN",60,2021
39,"ROBALO",16,2014
39,"REINETA",1,2016
39,"RAYA ESPINOSA",3,2021
39,"CHORO",33,2017
39,"NAVAJUELA",10,2015
39,"NAVAJUELA",122,2016
39,"CENTOLLA",15,2015
39,"PIURE",1,2021
39,"CONGRIO COLORADO",7,2014
39,"RAYA ESPINOSA",6,2016
39,"CHORO",22,2021
39,"COCHAYUYO",1,2013
39,"COCHAYUYO",6,2014
39,"CONGRIO COLORADO",2,2019
39,"PELILLO",115,2020
39,"CHORO",4,2015
39,"RAYA VOLANTIN",39,2012
39,"ALMEJA",13,2014
39,"ALMEJA",33,2015
39,"ALMEJA",37,2016
39,"CONGRIO COLORADO",1,2013
39,"ALMEJA",45,2018
39,"CONGRIO COLORADO",22,2015
39,"CONGRIO COLORADO",13,2016
39,"RAYA VOLANTIN",89,2019
39,"RAYA VOLANTIN",69,2020
39,"CONGRIO COLORADO",8,2018
39,"PELILLO",150,2019
39,"NAVAJUELA",50,2012
39,"ALMEJA",3,2013
39,"NAVAJUELA",32,2014
39,"COCHAYUYO",1,2017
39,"COCHAYUYO",1,2018
39,"ALMEJA",54,2017
39,"LAPA NEGRA",1,2019
39,"CHORO",39,2018
39,"CONGRIO DORADO",50,2016
39,"ROLLIZO",9,2021
39,"PELILLO",144,2017
39,"PELILLO",207,2018
39,"COCHAYUYO",3,2016
39,"CHORO",3,2014
39,"JAIBA MORA",2,2015
39,"SARDINA AUSTRAL",24,2016
39,"SARDINA AUSTRAL",41,2017
39,"SARDINA AUSTRAL",7,2018
39,"CONGRIO COLORADO",4,2012
39,"SARDINA COMUN",5,2015
39,"LUCHE",1,2018
39,"CHORO",52,2019
39,"CHORO",44,2020
39,"ANCHOVETA",8,2012
39,"ANCHOVETA",12,2015
39,"CHORITO",214,2021
39,"ANCHOVETA",14,2016
39,"ALMEJA",3,2012
39,"NAVAJUELA",55,2013
39,"TUMBAO",14,2015
39,"JAIBA PELUDA O PACHONA",5,2012
39,"SARDINA AUSTRAL",20,2019
39,"JUREL",1,2013
39,"SARDINA COMUN",10,2016
39,"TUMBAO",17,2021
39,"ALMEJA",67,2020
39,"CONGRIO DORADO",55,2017
39,"CONGRIO COLORADO",5,2017
39,"TUMBAO",35,2013
39,"LUGA NEGRA O CRESPA",37,2014
39,"ANCHOVETA",2,2017
39,"LUGA NEGRA O CRESPA",464,2016
39,"LUGA NEGRA O CRESPA",592,2017
39,"LUGA NEGRA O CRESPA",1019,2018
39,"JUREL",3,2012
39,"LUGA NEGRA O CRESPA",787,2020
39,"TUMBAO",22,2018
39,"ALMEJA",76,2019
39,"TUMBAO",27,2020
39,"ALMEJA",41,2021
39,"CHORITO",285,2020
39,"CONGRIO DORADO",40,2018
39,"MERLUZA DEL SUR O AUSTRAL",2178,2016
39,"LUGA NEGRA O CRESPA",354,2015
39,"MERLUZA DEL SUR O AUSTRAL",1445,2018
39,"ANCHOVETA",28,2019
39,"BACALADILLO O MOTE",1,2015
39,"LUGA NEGRA O CRESPA",975,2019
39,"CARACOL PALO PALO",1,2018
39,"LUGA NEGRA O CRESPA",500,2021
39,"TUMBAO",33,2019
39,"SARDINA COMUN",39,2017
39,"SIERRA",1,2014
39,"TOLLO",1,2017
39,"MERLUZA DEL SUR O AUSTRAL",2481,2015
39,"CULENGUE",20,2021
39,"MERLUZA DEL SUR O AUSTRAL",1417,2017
39,"SARDINA AUSTRAL",15,2013
39,"SARDINA AUSTRAL",76,2014
39,"SARDINA AUSTRAL",4,2015
39,"BACALAO DE PROFUNDIDAD",45,2012
39,"CULENGUE",9,2014
39,"CENTOLLA",10,2012
39,"MACHA",1,2012
39,"CULENGUE",30,2017
39,"MERLUZA DEL SUR O AUSTRAL",1847,2012
39,"TOLLO",5,2014
39,"MERLUZA DEL SUR O AUSTRAL",1556,2014
39,"CULENGUE",34,2020
39,"CONGRIO DORADO",15,2019
39,"ERIZO",27,2013
39,"ERIZO",25,2014
39,"MERLUZA DEL SUR O AUSTRAL",1171,2019
39,"CULENGUE",49,2013
39,"JAIBA MORA",22,2012
39,"CULENGUE",13,2015
39,"ERIZO",47,2020
39,"ERIZO",27,2021
39,"ERIZO",109,2018
39,"MERLUZA DEL SUR O AUSTRAL",2228,2013
39,"CULENGUE",61,2019
39,"CONGRIO DORADO",13,2020
39,"ERIZO",46,2012
39,"CULENGUE",3,2012
39,"TUMBAO",35,2016
39,"CULENGUE",27,2016
39,"MERLUZA DEL SUR O AUSTRAL",866,2020
39,"CONGRIO DORADO",20,2021
39,"CULENGUE",43,2018
39,"MERLUZA DEL SUR O AUSTRAL",1161,2021
39,"ERIZO",12,2017
39,"ERIZO",119,2019
39,"ERIZO",25,2016
39,"TUMBAO",15,2017
39,"ERIZO",26,2015
39,"TUMBAO",16,2014
40,"CONGRIO NEGRO",7,2012
40,"CONGRIO NEGRO",7,2014
40,"CONGRIO DORADO",1,2019
40,"CONGRIO DORADO",4,2020
40,"SIERRA",1,2020
40,"CARACOL TEGULA",4,2020
40,"CORVINA",10,2012
40,"CONGRIO DORADO",8,2021
40,"CONGRIO NEGRO",1,2015
40,"BLANQUILLO",3,2012
40,"CARACOL TEGULA",14,2012
40,"SIERRA",3,2019
40,"CONGRIO NEGRO",4,2013
40,"CARACOL TEGULA",7,2018
40,"CARACOL TEGULA",7,2019
40,"CARACOL TEGULA",13,2013
40,"ALMEJA",2,2015
40,"CORVINA",1,2015
40,"CORVINA",9,2014
40,"CARACOL TEGULA",4,2021
40,"CARACOL TEGULA",1,2014
40,"SIERRA",7,2018
40,"PELILLO",3,2019
40,"CONGRIO DORADO",3,2012
40,"CULENGUE",4,2012
40,"CONGRIO DORADO",13,2018
40,"NAVAJUELA",3,2020
40,"PEJERREY DE MAR",16,2012
40,"CONGRIO DORADO",2,2015
40,"CHICOREA DE MAR",3,2013
40,"CORVINA",1,2013
40,"PELILLO",12,2017
40,"PELILLO",69,2012
40,"LUCHE",18,2012
40,"SIERRA",36,2014
40,"CONGRIO COLORADO",5,2015
40,"CONGRIO COLORADO",1,2018
40,"CABRILLA",1,2012
40,"CABRILLA",1,2013
40,"NAVAJUELA",6,2019
40,"LAPA NEGRA",35,2012
40,"PEJERREY DE MAR",21,2013
40,"PELILLO",1,2015
40,"PELILLO",1,2016
40,"LAPA NEGRA",5,2018
40,"PELILLO",47,2018
40,"SIERRA",21,2017
40,"JAIBA LIMON",3,2018
40,"SIERRA",18,2015
40,"LUCHE",21,2013
40,"PEPINO DE MAR",10,2015
40,"CONGRIO COLORADO",1,2019
40,"NAVAJUELA",1,2015
40,"NAVAJUELA",1,2018
40,"LAPA NEGRA",19,2013
40,"LAPA NEGRA",1,2016
40,"LAPA NEGRA",1,2017
40,"JAIBA LIMON",2,2014
40,"LAPA NEGRA",1,2019
40,"SIERRA",16,2016
40,"SIERRA",16,2013
40,"JIBIA O CALAMAR ROJO",4,2014
40,"JIBIA O CALAMAR ROJO",7,2016
40,"JIBIA O CALAMAR ROJO",6,2017
40,"CHICOREA DE MAR",2,2014
40,"CULENGUE",1,2013
40,"CULENGUE",5,2014
40,"JAIBA PELUDA O PACHONA",1,2018
40,"CULENGUE",2,2016
40,"LAPA NEGRA",1,2014
40,"JAIBA LIMON",1,2012
40,"JAIBA LIMON",8,2015
40,"JAIBA LIMON",3,2016
40,"PICOROCO",2,2016
40,"PIURE",2,2014
40,"JIBIA O CALAMAR ROJO",9,2015
40,"MERLUZA COMUN",2,2013
40,"JAIBA MORA",1,2013
40,"JAIBA PELUDA O PACHONA",2,2012
40,"JAIBA PELUDA O PACHONA",1,2013
40,"JUREL",2,2012
40,"REINETA",1,2014
40,"ERIZO",2,2012
40,"JAIBA REINA",1,2012
40,"PICOROCO",1,2012
40,"PICOROCO",1,2013
40,"LUGA CUCHARA O CORTA",15,2012
40,"JIBIA O CALAMAR ROJO",42,2013
40,"PIURE",9,2015
40,"JAIBA MARMOLA",1,2012
40,"MERLUZA COMUN",1,2015
40,"MERLUZA COMUN",1,2018
40,"JIBIA O CALAMAR ROJO",1,2020
40,"LUCHE",12,2016
40,"LUGA CUCHARA O CORTA",5,2020
40,"REINETA",7,2015
40,"PEPINO DE MAR",44,2017
40,"PEPINO DE MAR",11,2018
40,"LUCHE",16,2021
40,"JAIBA REMADORA",1,2012
40,"LUGA CUCHARA O CORTA",21,2013
40,"CONGRIO COLORADO",27,2012
40,"CONGRIO COLORADO",12,2013
40,"JAIBA MARMOLA",1,2013
40,"LUCHE",27,2014
40,"PELILLO",38,2020
40,"PIURE",2,2021
40,"CHORO",1,2015
40,"PEPINO DE MAR",4,2016
40,"LUGA NEGRA O CRESPA",120,2012
40,"REINETA",1,2016
40,"ROBALO",2,2012
40,"CHICOREA DE MAR",4,2017
40,"JIBIA O CALAMAR ROJO",441,2012
40,"LUGA CUCHARA O CORTA",13,2014
40,"LUGA CUCHARA O CORTA",20,2015
40,"CONGRIO COLORADO",15,2014
40,"JAIBA MARMOLA",1,2018
40,"PIURE",2,2019
40,"LUCHE",17,2015
40,"CHORITO",1,2017
40,"LUGA CUCHARA O CORTA",38,2021
40,"COCHAYUYO",125,2013
40,"CHICOREA DE MAR",2,2015
40,"CHICOREA DE MAR",3,2016
40,"LUGA NEGRA O CRESPA",29,2014
40,"CHICOREA DE MAR",6,2018
40,"SIERRA",134,2012
40,"LUGA NEGRA O CRESPA",14,2018
40,"PIURE",8,2016
40,"LUGA NEGRA O CRESPA",25,2021
40,"MERLUZA COMUN",9,2012
40,"LUGA CUCHARA O CORTA",13,2019
40,"LUGA NEGRA O CRESPA",59,2013
40,"COCHAYUYO",84,2012
40,"SARDINA COMUN",1,2013
40,"COCHAYUYO",421,2014
40,"CHICOREA DE MAR",1,2020
40,"LUCHE",16,2018
40,"PIURE",36,2017
40,"CHICOREA DE MAR",2,2019
40,"LUGA CUCHARA O CORTA",5,2018
40,"LUGA NEGRA O CRESPA",30,2019
40,"COCHAYUYO",572,2015
40,"PIURE",34,2018
40,"SARDINA COMUN",1,2014
40,"LUCHE",10,2017
40,"CHOLGA",13,2015
40,"LUCHE",18,2019
40,"LUGA CUCHARA O CORTA",44,2017
40,"LUGA NEGRA O CRESPA",58,2017
40,"COCHAYUYO",246,2019
40,"LUGA NEGRA O CRESPA",27,2020
40,"COCHAYUYO",265,2016
40,"CHORITO",1,2014
40,"ROBALO",1,2015
40,"COCHAYUYO",65,2021
40,"LUGA CUCHARA O CORTA",4,2016
40,"LUCHE",15,2020
40,"LUGA NEGRA O CRESPA",19,2016
40,"COCHAYUYO",136,2017
40,"COCHAYUYO",80,2020
40,"CHOLGA",9,2016
40,"LUGA NEGRA O CRESPA",61,2015
40,"COJINOBA DEL NORTE / PIAFRI",8,2014
40,"COCHAYUYO",137,2018
41,"CARACOL LOCATE",1,2016
41,"BONITO",12,2020
41,"BONITO",3,2019
41,"BONITO",1,2021
41,"CARACOL LOCATE",17,2017
41,"ALMEJA",2,2018
41,"PULPO DEL NORTE",34,2015
41,"PULPO DEL NORTE",70,2016
41,"ALMEJA",1,2020
41,"CHOLGA",1,2017
41,"CHORITO",3,2020
41,"PULPO",16,2013
41,"PULPO DEL NORTE",32,2017
41,"ALMEJA",3,2019
41,"ALMEJA",1,2017
41,"CHOLGA",1,2019
41,"ERIZO",8,2015
41,"ERIZO",205,2016
41,"PULPO DEL NORTE",47,2018
41,"ERIZO",99,2017
41,"CHOLGA",20,2020
41,"JAIBA PELUDA O PACHONA",1,2021
41,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2015
41,"CHORO",2,2015
41,"PULPO",27,2012
41,"ERIZO",9,2013
41,"PULPO DEL NORTE",54,2021
41,"LOCO",2,2012
41,"PULPO DEL NORTE",24,2019
41,"PULPO DEL NORTE",80,2020
41,"JAIBA PELUDA O PACHONA",3,2020
41,"CHORO",21,2020
41,"CORVINA",1,2012
41,"ERIZO",1,2014
41,"CHORO",6,2019
41,"ERIZO",254,2021
41,"ERIZO",208,2018
41,"CHORO",13,2018
41,"ERIZO",47,2012
41,"CORVINA",1,2019
41,"ERIZO",458,2019
41,"CHOLGA",8,2021
41,"CORVINA",1,2018
41,"ERIZO",353,2020
41,"CHORO",63,2021
42,"LAPA BONETE",1,2018
42,"LOCO",19,2020
42,"LAPA NEGRA",10,2021
42,"LOCO",15,2019
42,"LAPA NEGRA",11,2014
42,"LAPA NEGRA",57,2012
42,"LAPA NEGRA",90,2013
42,"LOCO",5,2012
42,"LAPA REINA",6,2018
42,"LAPA NEGRA",18,2020
42,"LAPA NEGRA",19,2019
42,"LANGOSTINO AMARILLO",124,2013
42,"LANGOSTINO AMARILLO",11,2014
42,"LAPA REINA",5,2016
42,"LAPA ROSADA",5,2012
42,"LAPA ROSADA",18,2015
42,"LAPA ROSADA",3,2017
42,"LAPA BONETE",22,2017
42,"LAPA NEGRA",41,2017
42,"LAPA NEGRA",48,2018
42,"LAPA REINA",1,2016
42,"LOCO",8,2018
42,"PIURE",6,2020
42,"LAPA REINA",14,2017
42,"JAIBA MORA",12,2012
42,"PULPO DEL NORTE",1,2018
42,"PULPO DEL NORTE",3,2019
42,"LAPA BONETE",5,2016
42,"LAPA NEGRA",8,2014
42,"LAPA NEGRA",6,2015
42,"LAPA ROSADA",1,2018
42,"LAPA NEGRA",30,2017
42,"LAPA NEGRA",34,2015
42,"LAPA NEGRA",31,2016
42,"LAPA REINA",12,2017
42,"LAPA NEGRA",10,2020
42,"PIURE",2,2021
42,"MERLUZA COMUN",3,2014
42,"MERLUZA COMUN",2,2015
42,"MERLUZA COMUN",2,2017
42,"ROLLIZO",5,2012
42,"LOCO",15,2021
42,"LUGA CUCHARA O CORTA",1,2016
42,"LAPA NEGRA",15,2016
42,"LUGA NEGRA O CRESPA",68,2013
42,"LAPA ROSADA",8,2020
42,"LAPA ROSADA",8,2021
42,"LAPA NEGRA",18,2019
42,"LOCO",18,2013
42,"LANGOSTINO AMARILLO",17,2012
42,"CABALLA",2,2018
42,"CABALLA",11,2020
42,"JAIBA MORA",9,2013
42,"LANGOSTINO COLORADO",2,2014
42,"LANGOSTINO COLORADO",1,2016
42,"LAPA BONETE",20,2017
42,"LAPA ROSADA",7,2016
42,"LAPA NEGRA",69,2013
42,"PIURE",27,2015
42,"PIURE",28,2016
42,"LOCO",75,2012
42,"PIURE",14,2018
42,"ERIZO",2,2021
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",45,2020
42,"LOCO",20,2014
42,"LOCO",40,2015
42,"JAIBA MORA",7,2014
42,"JAIBA MORA",19,2015
42,"SARDINA ESPAÑOLA",7,2017
42,"LAPA NEGRA",39,2012
42,"LUGA CUCHARA O CORTA",11,2018
42,"LUGA CUCHARA O CORTA",2,2019
42,"LUGA NEGRA O CRESPA",2,2015
42,"LAPA NEGRA",34,2018
42,"PIURE",90,2012
42,"PIURE",6,2019
42,"JUREL",1,2021
42,"CONGRIO COLORADO",7,2021
42,"CORVINA",1,2014
42,"CORVINA",1,2019
42,"PELILLO",2,2012
42,"PESCADO NO CLASIFICADO",1,2013
42,"SARDINA ESPAÑOLA",2,2018
42,"PIURE",76,2013
42,"PIURE",57,2014
42,"BACALAO DE PROFUNDIDAD",3,2018
42,"LUGA NEGRA O CRESPA",2,2016
42,"PIURE",33,2017
42,"PIURE",56,2014
42,"ERIZO",1,2019
42,"JAIBA PELUDA O PACHONA",3,2015
42,"JAIBA PELUDA O PACHONA",2,2016
42,"CABRILLA",2,2012
42,"CABRILLA COMUN",2,2017
42,"CARACOL TEGULA",3,2012
42,"PIURE",91,2012
42,"JAIBA MORA",9,2017
42,"JAIBA MORA",6,2018
42,"JAIBA MORA",1,2019
42,"CABALLA",2,2012
42,"JAIBA MORA",9,2021
42,"ERIZO",2,2018
42,"JAIBA PELUDA O PACHONA",3,2014
42,"MERLUZA COMUN",4,2013
42,"CONGRIO COLORADO",8,2016
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",18,2021
42,"JAIBA PELUDA O PACHONA",3,2021
42,"JAIBA REMADORA",2,2016
42,"JAIBA MORA",9,2016
42,"LOCO",43,2017
42,"LOCO",23,2018
42,"LOCO",100,2019
42,"JAIBA MORA",2,2020
42,"LOCO",144,2021
42,"JAIBA PELUDA O PACHONA",6,2013
42,"JUREL",12,2020
42,"CABALLA",3,2015
42,"TIBURON O MARRAJO DENTUDO",1,2020
42,"ERIZO",5,2012
42,"ERIZO",1,2018
42,"JAIBA MORA",1,2021
42,"JUREL",22,2015
42,"LAPA BONETE",2,2016
42,"APAÑADO",7,2017
42,"BACALAO DE PROFUNDIDAD",1,2017
42,"ERIZO",7,2012
42,"ERIZO",6,2013
42,"CABALLA",3,2013
42,"CABALLA",14,2014
42,"SIERRA",1,2020
42,"JUREL",16,2018
42,"TIBURON O MARRAJO DENTUDO",1,2021
42,"JAIBA PELUDA O PACHONA",2,2017
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",4,2013
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",4,2014
42,"CARACOL TEGULA",2,2017
42,"CARACOL TEGULA",2,2018
42,"CARACOL TEGULA",2,2020
42,"CHASCA",4,2012
42,"LOCO",144,2020
42,"SIERRA",2,2013
42,"SIERRA",5,2014
42,"JUREL",13,2017
42,"CHASCA",11,2018
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2021
42,"ALMEJA",2,2014
42,"ALMEJA",5,2015
42,"ALMEJA",2,2017
42,"JIBIA O CALAMAR ROJO",3,2016
42,"JIBIA O CALAMAR ROJO",1,2020
42,"JUREL",34,2012
42,"JUREL",130,2013
42,"ALBACORA O PEZ ESPADA",1,2013
42,"JUREL",23,2015
42,"JUREL",3,2016
42,"ERIZO",2,2016
42,"MACHA",11,2019
42,"CHASCA",2,2019
42,"CHASCA",1,2020
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",22,2012
42,"COJINOBA DEL NORTE",7,2012
42,"ALMEJA",1,2019
42,"ANGUILA",3,2013
42,"DORADO DE ALTURA / MAHI MAHI",1,2019
42,"DORADO DE ALTURA / MAHI MAHI",1,2020
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",58,2017
42,"JUREL",132,2014
42,"ERIZO",3,2015
42,"CHASCA",2,2016
42,"COJINOBA DEL NORTE / PIAFRI",10,2013
42,"MERLUZA COMUN",5,2012
42,"CONGRIO COLORADO",4,2019
42,"CONGRIO COLORADO",6,2020
42,"CONGRIO COLORADO",10,2015
42,"COJINOBA DEL NORTE",11,2013
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",24,2015
42,"LOCO",45,2016
42,"ALBACORA O PEZ ESPADA",1,2012
42,"COJINOBA DEL NORTE / PIAFRI",6,2015
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2012
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2017
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2018
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",19,2021
42,"COJINOBA DEL NORTE / PIAFRI",7,2014
42,"CONGRIO COLORADO",78,2012
42,"CONGRIO COLORADO",33,2013
42,"CHICOREA DE MAR",2,2016
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",2,2020
42,"CORVINA",1,2021
42,"DORADO DE ALTURA / MAHI MAHI",10,2018
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",46,2016
42,"CONGRIO COLORADO",85,2012
42,"COJINOBA DEL NORTE / PIAFRI",1,2016
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",2,2015
42,"COJINOBA DEL NORTE / PIAFRI",7,2012
42,"CONGRIO COLORADO",19,2014
42,"CONGRIO COLORADO",16,2015
42,"CONGRIO COLORADO",9,2016
42,"CONGRIO COLORADO",8,2017
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2013
42,"CONGRIO COLORADO",8,2018
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",34,2019
42,"COJINOBA DEL NORTE / PIAFRI",8,2014
42,"CONGRIO COLORADO",23,2014
42,"ALBACORA O PEZ ESPADA / IVI HEHEU",1,2019
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",35,2018
42,"COJINOBA DEL NORTE / PIAFRI",4,2017
42,"VIDRIOLA, PALOMETA, DORADO O TOREMO",43,2020
42,"CONGRIO COLORADO",46,2013
43,"ALMEJA",52,2013
43,"PULPO DEL NORTE",234,2014
43,"ALBACORA O PEZ ESPADA / IVI HEHEU",336,2015
43,"ALBACORA O PEZ ESPADA / IVI HEHEU",371,2014
43,"ALBACORA O PEZ ESPADA / IVI HEHEU",354,2019
43,"BACALAO DE PROFUNDIDAD",51,2016
43,"PULPO",125,2013
43,"PULPO DEL NORTE",733,2016
43,"COJINOBA DEL NORTE / PIAFRI",2,2020
43,"ALMEJA",12,2012
43,"PULPO DEL NORTE",371,2015
43,"ALMEJA",56,2015
43,"ALMEJA",46,2017
43,"ALMEJA",31,2018
43,"AGUJILLA",2,2016
43,"ALBACORA O PEZ ESPADA / IVI HEHEU",122,2021
43,"ALBACORA O PEZ ESPADA / IVI HEHEU",223,2020
43,"BACALADILLO O MOTE",15,2018
43,"ALMEJA",62,2019
43,"BACALAO DE PROFUNDIDAD",68,2012
43,"BACALAO DE PROFUNDIDAD",58,2013
43,"PULPO DEL NORTE",455,2017
43,"CONGRIO NEGRO",11,2012
43,"CONGRIO NEGRO",6,2013
43,"ALBACORA O PEZ ESPADA",196,2012
43,"ALBACORA O PEZ ESPADA",235,2013
43,"COJINOBA DEL NORTE",16,2013
