"rgn_id","habitat","year","health"
89,"Playas y dunas",2021,93.5922790918442
90,"Macrocystis",2021,92.927308447937
90,"Bosques y matorrales",2021,100
90,"Marismas y humedales",2021,75.8264462809918
90,"Playas y dunas",2021,98.1012658227847
91,"Macrocystis",2021,92.927308447937
91,"Bosques y matorrales",2021,89.7658826903774
91,"Marismas y humedales",2021,100
91,"Playas y dunas",2021,63.1528046421663
92,"Macrocystis",2021,92.9273084479371
92,"Bosques y matorrales",2021,100
92,"Marismas y humedales",2021,100
92,"Playas y dunas",2021,100
93,"Macrocystis",2021,92.927308447937
93,"Bosques y matorrales",2021,78.5714285714286
93,"Marismas y humedales",2021,0.689655172413793
93,"Playas y dunas",2021,94.1622007859948
94,"Macrocystis",2021,92.9273084479371
94,"Bosques y matorrales",2021,83.3878708551482
94,"Marismas y humedales",2021,55.2631578947369
94,"Playas y dunas",2021,34.6153846153845
95,"Macrocystis",2021,92.9273084479371
95,"Bosques y matorrales",2021,100
95,"Marismas y humedales",2021,96.5174129353234
95,"Playas y dunas",2021,100
96,"Macrocystis",2021,92.9273084479372
96,"Bosques y matorrales",2021,12.7808393387028
96,"Marismas y humedales",2021,24.9746192893401
96,"Playas y dunas",2021,10
97,"Macrocystis",2021,92.9273084479371
97,"Bosques y matorrales",2021,100
97,"Marismas y humedales",2021,100
97,"Playas y dunas",2021,100
98,"Macrocystis",2021,92.9273084479372
98,"Bosques y matorrales",2021,88.0794701986755
98,"Marismas y humedales",2021,100
98,"Playas y dunas",2021,66.3636363636366
99,"Macrocystis",2021,92.9273084479371
99,"Bosques y matorrales",2021,99.7823618470854
99,"Marismas y humedales",2021,100
99,"Playas y dunas",2021,100
100,"Macrocystis",2021,92.9273084479371
100,"Bosques y matorrales",2021,79.0013083296991
100,"Marismas y humedales",2021,100
100,"Playas y dunas",2021,60.8986615678775
101,"Macrocystis",2021,92.9273084479371
101,"Bosques y matorrales",2021,93.3301797540206
101,"Marismas y humedales",2021,100
101,"Playas y dunas",2021,91.4285714285714
102,"Macrocystis",2021,92.9273084479371
102,"Bosques y matorrales",2021,83.7931034482759
102,"Marismas y humedales",2021,12.5279642058166
102,"Playas y dunas",2021,27.8409090909091
103,"Macrocystis",2021,92.927308447937
103,"Bosques y matorrales",2021,49.6551724137932
103,"Marismas y humedales",2021,100
103,"Playas y dunas",2021,3.48214285714286
