goal,dimension,region_id,score
LE,trend,93,-0.63
LE,trend,94,0.55
LE,trend,95,-0.5
LE,trend,96,
LE,trend,97,
LE,trend,98,
LE,trend,99,0.63
LE,trend,100,-0.39
LE,trend,101,
LE,trend,102,-0.67
LE,trend,103,
LIV,future,0,85.98
LIV,future,1,100
LIV,future,2,79.38
LIV,future,3,86.98
LIV,future,4,100
LIV,future,5,86.17
LIV,future,6,90.83
LIV,future,7,100
LIV,future,8,100
LIV,future,9,51.88
LIV,future,10,
LIV,future,11,
LIV,future,12,71.6
LIV,future,13,
LIV,future,14,100
LIV,future,15,60.21
LIV,future,16,100
LIV,future,17,46.01
LIV,future,18,21.84
LIV,future,19,
LIV,future,20,100
LIV,future,21,100
LIV,future,22,
LIV,future,23,100
LIV,future,24,89.12
LIV,future,25,
LIV,future,26,48.85
LIV,future,27,77.21
LIV,future,28,54.81
LIV,future,29,92
LIV,future,30,78.9
LIV,future,31,100
LIV,future,32,
LIV,future,33,48.82
LIV,future,34,67.94
LIV,future,35,64.6
LIV,future,36,
LIV,future,37,
LIV,future,38,
LIV,future,39,100
LIV,future,40,
LIV,future,41,
LIV,future,42,68.43
LIV,future,43,77.61
LIV,future,44,12.19
LIV,future,45,
LIV,future,46,45.04
LIV,future,47,54.27
LIV,future,48,
LIV,future,49,100
LIV,future,50,100
LIV,future,51,
LIV,future,52,
LIV,future,53,
LIV,future,54,100
LIV,future,55,92.32
LIV,future,56,100
LIV,future,57,64.14
LIV,future,58,24.86
LIV,future,59,100
LIV,future,60,51.26
LIV,future,61,68.84
LIV,future,62,
LIV,future,63,
LIV,future,64,35.61
LIV,future,65,
LIV,future,66,100
LIV,future,67,100
LIV,future,68,
LIV,future,69,100
LIV,future,70,100
LIV,future,71,100
LIV,future,72,87.06
LIV,future,73,100
LIV,future,74,
LIV,future,75,100
LIV,future,76,100
LIV,future,77,
LIV,future,78,100
LIV,future,79,96.33
LIV,future,80,
LIV,future,81,
LIV,future,82,
LIV,future,83,49.84
LIV,future,84,
LIV,future,85,
LIV,future,86,98.52
LIV,future,87,
LIV,future,88,100
LIV,future,89,59.78
LIV,future,90,
LIV,future,91,
LIV,future,92,88.93
LIV,future,93,22.69
LIV,future,94,74.66
LIV,future,95,65.16
LIV,future,96,
LIV,future,97,
LIV,future,98,
LIV,future,99,100
LIV,future,100,100
LIV,future,101,
LIV,future,102,48.89
LIV,future,103,
LIV,pressures,1,36.86
LIV,pressures,2,15.66
LIV,pressures,3,53.2
LIV,pressures,4,21.07
LIV,pressures,5,54.28
LIV,pressures,6,38.15
LIV,pressures,7,44.81
LIV,pressures,8,30.2
LIV,pressures,9,42.6
LIV,pressures,10,
LIV,pressures,11,
LIV,pressures,12,51.1
LIV,pressures,13,
LIV,pressures,14,20.19
LIV,pressures,15,31.57
LIV,pressures,16,33.28
LIV,pressures,17,21.96
LIV,pressures,18,52.33
LIV,pressures,19,
LIV,pressures,20,24.42
LIV,pressures,21,38.93
LIV,pressures,22,
LIV,pressures,23,37.88
LIV,pressures,24,18.75
LIV,pressures,25,20.77
LIV,pressures,26,30.25
LIV,pressures,27,43
LIV,pressures,28,47.14
LIV,pressures,29,44.77
LIV,pressures,30,37.48
LIV,pressures,31,36.35
LIV,pressures,32,
LIV,pressures,33,35.09
LIV,pressures,34,3.55
LIV,pressures,35,3.53
LIV,pressures,36,27.19
LIV,pressures,37,
LIV,pressures,38,17.99
LIV,pressures,39,37.96
LIV,pressures,40,
LIV,pressures,41,
LIV,pressures,42,20.69
LIV,pressures,43,56.21
LIV,pressures,44,38.05
LIV,pressures,45,
LIV,pressures,46,33.72
LIV,pressures,47,17.28
LIV,pressures,48,
LIV,pressures,49,43.45
LIV,pressures,50,25.58
LIV,pressures,51,
LIV,pressures,52,
LIV,pressures,53,
LIV,pressures,54,24.82
LIV,pressures,55,50.52
LIV,pressures,56,17.7
LIV,pressures,57,28.61
LIV,pressures,58,19.46
LIV,pressures,59,39.95
LIV,pressures,60,5.51
LIV,pressures,61,34.17
LIV,pressures,62,
LIV,pressures,63,
LIV,pressures,64,30.72
LIV,pressures,65,
LIV,pressures,66,25.1
LIV,pressures,67,41.58
LIV,pressures,68,
LIV,pressures,69,20.76
LIV,pressures,70,39.15
LIV,pressures,71,45.55
LIV,pressures,72,37.18
LIV,pressures,73,28
LIV,pressures,74,
LIV,pressures,75,33.59
LIV,pressures,76,22.95
LIV,pressures,77,
LIV,pressures,78,17.82
LIV,pressures,79,32.44
LIV,pressures,80,
LIV,pressures,81,
LIV,pressures,82,
LIV,pressures,83,32.31
LIV,pressures,84,
LIV,pressures,85,17.29
LIV,pressures,86,42.87
LIV,pressures,87,
LIV,pressures,88,54.83
LIV,pressures,89,45.42
LIV,pressures,90,
LIV,pressures,91,
LIV,pressures,92,17.22
LIV,pressures,93,38.61
LIV,pressures,94,45.68
LIV,pressures,95,29.98
LIV,pressures,96,
LIV,pressures,97,
LIV,pressures,98,
LIV,pressures,99,41.15
LIV,pressures,100,38.37
LIV,pressures,101,
LIV,pressures,102,44.02
LIV,pressures,103,
LIV,resilience,1,33.33
LIV,resilience,2,60.83
LIV,resilience,3,29.09
LIV,resilience,4,74.28
LIV,resilience,5,33.42
LIV,resilience,6,46.14
LIV,resilience,7,25.8
LIV,resilience,8,27.25
LIV,resilience,9,45.34
LIV,resilience,10,
LIV,resilience,11,
LIV,resilience,12,0
LIV,resilience,13,
LIV,resilience,14,66.67
LIV,resilience,15,53.88
LIV,resilience,16,26
LIV,resilience,17,66.67
LIV,resilience,18,0
LIV,resilience,19,
LIV,resilience,20,57.07
LIV,resilience,21,48.54
LIV,resilience,22,
LIV,resilience,23,57.07
LIV,resilience,24,66.67
LIV,resilience,25,66.67
LIV,resilience,26,53.02
LIV,resilience,27,46.97
LIV,resilience,28,49.71
LIV,resilience,29,55.85
LIV,resilience,30,57.34
LIV,resilience,31,47.47
LIV,resilience,32,
LIV,resilience,33,36.88
LIV,resilience,34,100
LIV,resilience,35,100
LIV,resilience,36,66.67
LIV,resilience,37,
LIV,resilience,38,66.67
LIV,resilience,39,36.4
LIV,resilience,40,
LIV,resilience,41,
LIV,resilience,42,66.67
LIV,resilience,43,28.33
LIV,resilience,44,33.33
LIV,resilience,45,
LIV,resilience,46,66.44
LIV,resilience,47,66.67
LIV,resilience,48,
LIV,resilience,49,44.97
LIV,resilience,50,66.67
LIV,resilience,51,
LIV,resilience,52,
LIV,resilience,53,
LIV,resilience,54,69.13
LIV,resilience,55,43.04
LIV,resilience,56,66.67
LIV,resilience,57,41.29
LIV,resilience,58,66.67
LIV,resilience,59,28.82
LIV,resilience,60,100
LIV,resilience,61,50.49
LIV,resilience,62,
LIV,resilience,63,
LIV,resilience,64,52.12
LIV,resilience,65,
LIV,resilience,66,66.67
LIV,resilience,67,27.92
LIV,resilience,68,
LIV,resilience,69,66.67
LIV,resilience,70,27.23
LIV,resilience,71,28.06
LIV,resilience,72,21.07
LIV,resilience,73,57.07
LIV,resilience,74,
LIV,resilience,75,39.7
LIV,resilience,76,36.89
LIV,resilience,77,
LIV,resilience,78,23.74
LIV,resilience,79,53.88
LIV,resilience,80,
LIV,resilience,81,
LIV,resilience,82,
LIV,resilience,83,53.18
LIV,resilience,84,
LIV,resilience,85,66.67
LIV,resilience,86,36.27
LIV,resilience,87,
LIV,resilience,88,55.82
LIV,resilience,89,28.3
LIV,resilience,90,
LIV,resilience,91,
LIV,resilience,92,66.67
LIV,resilience,93,35.09
LIV,resilience,94,43.41
LIV,resilience,95,55.48
LIV,resilience,96,
LIV,resilience,97,
LIV,resilience,98,
LIV,resilience,99,34.55
LIV,resilience,100,33.71
LIV,resilience,101,
LIV,resilience,102,51.7
LIV,resilience,103,
LIV,score,0,84.71
LIV,score,1,93.07
LIV,score,2,76.87
LIV,score,3,88.1
LIV,score,4,93
LIV,score,5,84.27
LIV,score,6,85.66
LIV,score,7,100
LIV,score,8,99.56
LIV,score,9,57.91
LIV,score,10,
LIV,score,11,
LIV,score,12,75.52
LIV,score,13,
LIV,score,14,93.51
LIV,score,15,55.1
LIV,score,16,100
LIV,score,17,47.93
LIV,score,18,25.5
LIV,score,19,
LIV,score,20,100
LIV,score,21,100
LIV,score,22,
LIV,score,23,100
LIV,score,24,92.94
LIV,score,25,
LIV,score,26,50.13
LIV,score,27,80.48
LIV,score,28,57.16
LIV,score,29,89
LIV,score,30,72.66
LIV,score,31,100
LIV,score,32,
LIV,score,33,49.18
LIV,score,34,70.87
LIV,score,35,67.38
LIV,score,36,
LIV,score,37,
LIV,score,38,
LIV,score,39,100
LIV,score,40,
LIV,score,41,
LIV,score,42,59.21
LIV,score,43,81.45
LIV,score,44,12.83
LIV,score,45,
LIV,score,46,46.97
LIV,score,47,62.35
LIV,score,48,
LIV,score,49,92.86
LIV,score,50,100
LIV,score,51,
LIV,score,52,
LIV,score,53,
LIV,score,54,98.61
LIV,score,55,90.32
LIV,score,56,100
LIV,score,57,56.6
LIV,score,58,25.9
LIV,score,59,100
LIV,score,60,53.46
LIV,score,61,69.85
LIV,score,62,
LIV,score,63,
LIV,score,64,37.11
LIV,score,65,
LIV,score,66,94.21
LIV,score,67,94.55
LIV,score,68,
LIV,score,69,90.27
LIV,score,70,100
LIV,score,71,100
LIV,score,72,80.32
LIV,score,73,100
LIV,score,74,
LIV,score,75,100
LIV,score,76,99.79
LIV,score,77,
LIV,score,78,100
LIV,score,79,91.86
LIV,score,80,
LIV,score,81,
LIV,score,82,
LIV,score,83,57.2
LIV,score,84,
LIV,score,85,
LIV,score,86,85.86
LIV,score,87,
LIV,score,88,100
LIV,score,89,59.51
LIV,score,90,
LIV,score,91,
LIV,score,92,86.03
LIV,score,93,25.37
LIV,score,94,72.36
LIV,score,95,65.36
LIV,score,96,
LIV,score,97,
LIV,score,98,
LIV,score,99,100
LIV,score,100,94.43
LIV,score,101,
LIV,score,102,56.12
LIV,score,103,
LIV,status,0,83.43
LIV,status,1,86.15
LIV,status,2,74.35
LIV,status,3,89.22
LIV,status,4,86
LIV,status,5,82.36
LIV,status,6,80.48
LIV,status,7,100
LIV,status,8,99.12
LIV,status,9,63.94
LIV,status,10,
LIV,status,11,
LIV,status,12,79.45
LIV,status,13,
LIV,status,14,87.02
LIV,status,15,50
LIV,status,16,100
LIV,status,17,49.85
LIV,status,18,29.15
LIV,status,19,
LIV,status,20,100
LIV,status,21,100
LIV,status,22,
LIV,status,23,100
LIV,status,24,96.77
LIV,status,25,
LIV,status,26,51.41
LIV,status,27,83.75
LIV,status,28,59.51
LIV,status,29,85.99
LIV,status,30,66.42
LIV,status,31,100
LIV,status,32,
LIV,status,33,49.55
LIV,status,34,73.79
LIV,status,35,70.16
LIV,status,36,
LIV,status,37,
LIV,status,38,
LIV,status,39,100
LIV,status,40,
LIV,status,41,
LIV,status,42,50
LIV,status,43,85.28
LIV,status,44,13.47
LIV,status,45,
LIV,status,46,48.9
LIV,status,47,70.43
LIV,status,48,
LIV,status,49,85.72
LIV,status,50,100
LIV,status,51,
LIV,status,52,
LIV,status,53,
LIV,status,54,97.22
LIV,status,55,88.33
LIV,status,56,100
LIV,status,57,49.06
LIV,status,58,26.94
LIV,status,59,100
LIV,status,60,55.65
LIV,status,61,70.87
LIV,status,62,
LIV,status,63,
LIV,status,64,38.62
LIV,status,65,
LIV,status,66,88.41
LIV,status,67,89.11
LIV,status,68,
LIV,status,69,80.54
LIV,status,70,100
LIV,status,71,100
LIV,status,72,73.58
LIV,status,73,100
LIV,status,74,
LIV,status,75,100
LIV,status,76,99.57
LIV,status,77,
LIV,status,78,100
LIV,status,79,87.4
LIV,status,80,
LIV,status,81,
LIV,status,82,
LIV,status,83,64.57
LIV,status,84,
LIV,status,85,
LIV,status,86,73.21
LIV,status,87,
LIV,status,88,100
LIV,status,89,59.23
LIV,status,90,
LIV,status,91,
LIV,status,92,83.13
LIV,status,93,28.05
LIV,status,94,70.06
LIV,status,95,65.56
LIV,status,96,
LIV,status,97,
LIV,status,98,
LIV,status,99,100
LIV,status,100,88.86
LIV,status,101,
LIV,status,102,63.34
LIV,status,103,
LIV,trend,1,0.55
LIV,trend,2,0.1
LIV,trend,3,0.08
LIV,trend,4,0.38
LIV,trend,5,0.17
LIV,trend,6,0.19
LIV,trend,7,0.55
LIV,trend,8,0.44
LIV,trend,9,-0.28
LIV,trend,10,
LIV,trend,11,
LIV,trend,12,0.1
LIV,trend,13,
LIV,trend,14,0.55
LIV,trend,15,0.3
LIV,trend,16,0.76
LIV,trend,17,-0.11
LIV,trend,18,-0.12
LIV,trend,19,
LIV,trend,20,0.77
LIV,trend,21,0.74
LIV,trend,22,
LIV,trend,23,0.77
LIV,trend,24,-0.12
LIV,trend,25,0.33
LIV,trend,26,-0.07
LIV,trend,27,-0.12
LIV,trend,28,-0.12
LIV,trend,29,0.1
LIV,trend,30,0.28
LIV,trend,31,0.77
LIV,trend,32,
LIV,trend,33,-0.02
LIV,trend,34,-0.12
LIV,trend,35,-0.12
LIV,trend,36,-0.12
LIV,trend,37,
LIV,trend,38,-0.12
LIV,trend,39,0.21
LIV,trend,40,
LIV,trend,41,
LIV,trend,42,0.55
LIV,trend,43,0
LIV,trend,44,-0.12
LIV,trend,45,
LIV,trend,46,-0.12
LIV,trend,47,-0.34
LIV,trend,48,
LIV,trend,49,0.55
LIV,trend,50,0.55
LIV,trend,51,
LIV,trend,52,
LIV,trend,53,
LIV,trend,54,0.48
LIV,trend,55,0.1
LIV,trend,56,0.55
LIV,trend,57,0.46
LIV,trend,58,-0.12
LIV,trend,59,0.47
LIV,trend,60,-0.12
LIV,trend,61,-0.04
LIV,trend,62,
LIV,trend,63,
LIV,trend,64,-0.12
LIV,trend,65,
LIV,trend,66,0.55
LIV,trend,67,0.56
LIV,trend,68,
LIV,trend,69,0.55
LIV,trend,70,0.72
LIV,trend,71,0.57
LIV,trend,72,0.35
LIV,trend,73,0.66
LIV,trend,74,
LIV,trend,75,0.36
LIV,trend,76,0.65
LIV,trend,77,
LIV,trend,78,0.77
LIV,trend,79,0.15
LIV,trend,80,
LIV,trend,81,
LIV,trend,82,
LIV,trend,83,-0.34
LIV,trend,84,
LIV,trend,85,-0.34
LIV,trend,86,0.55
LIV,trend,87,
LIV,trend,88,0.77
LIV,trend,89,0.1
LIV,trend,90,
LIV,trend,91,
LIV,trend,92,0.1
LIV,trend,93,-0.27
LIV,trend,94,0.11
LIV,trend,95,-0.01
LIV,trend,96,
LIV,trend,97,
LIV,trend,98,
LIV,trend,99,0.27
LIV,trend,100,0.22
LIV,trend,101,
LIV,trend,102,-0.34
LIV,trend,103,
LSP,future,0,55.03
LSP,future,1,27.8
LSP,future,2,100
LSP,future,3,37.55
LSP,future,4,61.64
LSP,future,5,31.9
LSP,future,6,47.52
LSP,future,7,81.3
LSP,future,8,15.67
LSP,future,9,36.73
LSP,future,10,7.63
LSP,future,11,8.45
LSP,future,12,68.62
LSP,future,13,64.53
LSP,future,14,8.67
LSP,future,15,91.78
LSP,future,16,100
LSP,future,17,47.14
LSP,future,18,51.69
LSP,future,19,34.23
LSP,future,20,82.21
LSP,future,21,55.77
LSP,future,22,21.96
LSP,future,23,4.31
LSP,future,24,50.92
LSP,future,25,67.6
LSP,future,26,30.02
LSP,future,27,30.08
LSP,future,28,29.19
LSP,future,29,7.62
LSP,future,30,78.38
LSP,future,31,94.13
LSP,future,32,75.84
LSP,future,33,89.9
LSP,future,34,21.6
LSP,future,35,17.01
LSP,future,36,65.78
LSP,future,37,5.74
LSP,future,38,8.61
LSP,future,39,75.36
LSP,future,40,50.62
LSP,future,41,27.27
LSP,future,42,57.62
LSP,future,43,20.92
LSP,future,44,46.33
LSP,future,45,56.99
LSP,future,46,58.51
LSP,future,47,64.03
LSP,future,48,13.28
LSP,future,49,77.03
LSP,future,50,37.58
LSP,future,51,58.7
LSP,future,52,22.62
LSP,future,53,30.2
LSP,future,54,31.33
LSP,future,55,11.5
LSP,future,56,94.88
LSP,future,57,41.04
LSP,future,58,48.13
LSP,future,59,43.85
LSP,future,60,45.79
LSP,future,61,22.83
LSP,future,62,44.53
LSP,future,63,6.43
LSP,future,64,30.82
LSP,future,65,29.62
LSP,future,66,19.61
LSP,future,67,1.54
LSP,future,68,71.04
LSP,future,69,20.18
LSP,future,70,23.13
LSP,future,71,47.33
LSP,future,72,77.1
LSP,future,73,100
LSP,future,74,38.03
LSP,future,75,100
LSP,future,76,68.15
LSP,future,77,100
LSP,future,78,100
LSP,future,79,66.98
LSP,future,80,35.57
LSP,future,81,78.34
LSP,future,82,72.99
LSP,future,83,24.99
LSP,future,84,4.3
LSP,future,85,2.28
LSP,future,86,0
LSP,future,87,80.7
LSP,future,88,38.75
LSP,future,89,47.83
LSP,future,90,59.15
LSP,future,91,87.96
LSP,future,92,90.56
LSP,future,93,12.99
LSP,future,94,89.73
LSP,future,95,24.96
LSP,future,96,55.61
LSP,future,97,68.09
LSP,future,98,50.67
LSP,future,99,72.65
LSP,future,100,72.1
LSP,future,101,54.42
LSP,future,102,4.57
LSP,future,103,23.68
LSP,pressures,1,35.97
LSP,pressures,2,36.95
LSP,pressures,3,51.27
LSP,pressures,4,55.78
LSP,pressures,5,54.34
LSP,pressures,6,61.92
LSP,pressures,7,60.33
LSP,pressures,8,51.65
LSP,pressures,9,49.57
LSP,pressures,10,54.92
LSP,pressures,11,48.52
LSP,pressures,12,33.46
LSP,pressures,13,46.42
LSP,pressures,14,43.92
LSP,pressures,15,42.07
LSP,pressures,16,57.36
LSP,pressures,17,62.45
LSP,pressures,18,48.94
LSP,pressures,19,51.48
LSP,pressures,20,52.06
LSP,pressures,21,50.45
LSP,pressures,22,54.44
LSP,pressures,23,52.73
LSP,pressures,24,57.57
LSP,pressures,25,51.09
LSP,pressures,26,41.14
LSP,pressures,27,59.28
LSP,pressures,28,62.46
LSP,pressures,29,46.69
LSP,pressures,30,54.77
LSP,pressures,31,54.73
LSP,pressures,32,46.6
LSP,pressures,33,54.72
LSP,pressures,34,45.89
LSP,pressures,35,44.67
LSP,pressures,36,51.59
LSP,pressures,37,56.65
LSP,pressures,38,44.52
LSP,pressures,39,53.83
LSP,pressures,40,42.26
LSP,pressures,41,52.53
LSP,pressures,42,50.9
LSP,pressures,43,60.01
LSP,pressures,44,50.16
LSP,pressures,45,45.34
LSP,pressures,46,52.5
LSP,pressures,47,48.16
LSP,pressures,48,52.73
LSP,pressures,49,37.66
LSP,pressures,50,44.9
LSP,pressures,51,49.93
LSP,pressures,52,37.76
LSP,pressures,53,46.03
LSP,pressures,54,49.11
LSP,pressures,55,38.35
LSP,pressures,56,47.8
LSP,pressures,57,44.55
LSP,pressures,58,47.99
LSP,pressures,59,58.2
LSP,pressures,60,45.08
LSP,pressures,61,49.61
LSP,pressures,62,42.37
LSP,pressures,63,49.49
LSP,pressures,64,42.26
LSP,pressures,65,37.73
LSP,pressures,66,50.88
LSP,pressures,67,51.64
LSP,pressures,68,51.86
LSP,pressures,69,41.98
LSP,pressures,70,55.76
LSP,pressures,71,62.45
LSP,pressures,72,55.39
LSP,pressures,73,51.74
LSP,pressures,74,48.46
LSP,pressures,75,44.08
LSP,pressures,76,43.7
LSP,pressures,77,42.19
LSP,pressures,78,44.18
LSP,pressures,79,42.37
LSP,pressures,80,39.97
LSP,pressures,81,56.32
LSP,pressures,82,53.65
LSP,pressures,83,45.14
LSP,pressures,84,53.21
LSP,pressures,85,46.82
LSP,pressures,86,39.22
LSP,pressures,87,41.4
LSP,pressures,88,43.82
LSP,pressures,89,44.92
LSP,pressures,90,47.84
LSP,pressures,91,51.01
LSP,pressures,92,31.97
LSP,pressures,93,44.77
LSP,pressures,94,45.64
LSP,pressures,95,35.47
LSP,pressures,96,54.45
LSP,pressures,97,41.86
LSP,pressures,98,47.61
LSP,pressures,99,47.2
LSP,pressures,100,47.57
LSP,pressures,101,38.6
LSP,pressures,102,45.65
LSP,pressures,103,38.48
LSP,resilience,1,31.85
LSP,resilience,2,34.16
LSP,resilience,3,15.99
LSP,resilience,4,44.63
LSP,resilience,5,25.52
LSP,resilience,6,31.38
LSP,resilience,7,18.1
LSP,resilience,8,26.35
LSP,resilience,9,13.82
LSP,resilience,10,23.95
LSP,resilience,11,42.38
LSP,resilience,12,54.77
LSP,resilience,13,28.46
LSP,resilience,14,32.85
LSP,resilience,15,35.12
LSP,resilience,16,25.64
LSP,resilience,17,27.89
LSP,resilience,18,13.65
LSP,resilience,19,26.91
LSP,resilience,20,26.23
LSP,resilience,21,34.98
LSP,resilience,22,20.39
LSP,resilience,23,26.72
LSP,resilience,24,27.63
LSP,resilience,25,31.6
LSP,resilience,26,36.77
LSP,resilience,27,18.57
LSP,resilience,28,41.45
LSP,resilience,29,51.35
LSP,resilience,30,33.39
LSP,resilience,31,31.12
LSP,resilience,32,26.41
LSP,resilience,33,26.59
LSP,resilience,34,32.15
LSP,resilience,35,34.13
LSP,resilience,36,17.91
LSP,resilience,37,26.55
LSP,resilience,38,35.24
LSP,resilience,39,25.79
LSP,resilience,40,51.7
LSP,resilience,41,18.49
LSP,resilience,42,18.05
LSP,resilience,43,19.23
LSP,resilience,44,41.16
LSP,resilience,45,31.56
LSP,resilience,46,41.93
LSP,resilience,47,32.07
LSP,resilience,48,20.26
LSP,resilience,49,51.63
LSP,resilience,50,28.33
LSP,resilience,51,24.02
LSP,resilience,52,51.44
LSP,resilience,53,26.52
LSP,resilience,54,41.61
LSP,resilience,55,52.22
LSP,resilience,56,32.3
LSP,resilience,57,25.7
LSP,resilience,58,17.56
LSP,resilience,59,18.07
LSP,resilience,60,21.67
LSP,resilience,61,40.94
LSP,resilience,62,31.73
LSP,resilience,63,24.77
LSP,resilience,64,26.76
LSP,resilience,65,53.16
LSP,resilience,66,24.25
LSP,resilience,67,16.07
LSP,resilience,68,16.37
LSP,resilience,69,31.85
LSP,resilience,70,26.79
LSP,resilience,71,38.61
LSP,resilience,72,16.58
LSP,resilience,73,27.7
LSP,resilience,74,27.64
LSP,resilience,75,26.17
LSP,resilience,76,26.4
LSP,resilience,77,25.83
LSP,resilience,78,26.68
LSP,resilience,79,31.91
LSP,resilience,80,26.28
LSP,resilience,81,18.04
LSP,resilience,82,30.37
LSP,resilience,83,31.29
LSP,resilience,84,17.47
LSP,resilience,85,19.66
LSP,resilience,86,50.92
LSP,resilience,87,31.68
LSP,resilience,88,49.31
LSP,resilience,89,17.4
LSP,resilience,90,29.46
LSP,resilience,91,17.77
LSP,resilience,92,54.67
LSP,resilience,93,17.95
LSP,resilience,94,30.04
LSP,resilience,95,51.04
LSP,resilience,96,19.73
LSP,resilience,97,34.84
LSP,resilience,98,21.14
LSP,resilience,99,31.75
LSP,resilience,100,31.56
LSP,resilience,101,27.43
LSP,resilience,102,34.11
LSP,resilience,103,31.35
LSP,score,0,52.2
LSP,score,1,27.78
LSP,score,2,81.5
LSP,score,3,40.03
LSP,score,4,62.51
LSP,score,5,33.57
LSP,score,6,49.64
LSP,score,7,75.65
LSP,score,8,12.77
LSP,score,9,39.11
LSP,score,10,8.07
LSP,score,11,8.54
LSP,score,12,68.62
LSP,score,13,63.39
LSP,score,14,8.84
LSP,score,15,91.33
LSP,score,16,100
LSP,score,17,43.32
LSP,score,18,55.09
LSP,score,19,35.74
LSP,score,20,67.04
LSP,score,21,56.45
LSP,score,22,19.48
LSP,score,23,4.47
LSP,score,24,53.71
LSP,score,25,69.93
LSP,score,26,30.2
LSP,score,27,32.42
LSP,score,28,30.09
LSP,score,29,7.62
LSP,score,30,74.56
LSP,score,31,76.63
LSP,score,32,78.54
LSP,score,33,73.45
LSP,score,34,22.11
LSP,score,35,17.32
LSP,score,36,69.7
LSP,score,37,6.06
LSP,score,38,6.93
LSP,score,39,66.87
LSP,score,40,50.62
LSP,score,41,28.95
LSP,score,42,61.12
LSP,score,43,22.4
LSP,score,44,47.04
LSP,score,45,52.93
LSP,score,46,59.57
LSP,score,47,65.83
LSP,score,48,14.08
LSP,score,49,63.89
LSP,score,50,38.66
LSP,score,51,58.22
LSP,score,52,22.62
LSP,score,53,30.73
LSP,score,54,31.73
LSP,score,55,11.19
LSP,score,56,97.13
LSP,score,57,42.33
LSP,score,58,50.81
LSP,score,59,47.05
LSP,score,60,47.71
LSP,score,61,23.16
LSP,score,62,42.02
LSP,score,63,6.71
LSP,score,64,31.28
LSP,score,65,29.62
LSP,score,66,20.56
LSP,score,67,1.65
LSP,score,68,58.4
LSP,score,69,20.53
LSP,score,70,22.94
LSP,score,71,49.35
LSP,score,72,63.55
LSP,score,73,81.88
LSP,score,74,39.39
LSP,score,75,82
LSP,score,76,55.2
LSP,score,77,83.06
LSP,score,78,88.81
LSP,score,79,68.18
LSP,score,80,36.41
LSP,score,81,64.55
LSP,score,82,70.75
LSP,score,83,25.18
LSP,score,84,4.59
LSP,score,85,2.39
LSP,score,86,0
LSP,score,87,82.04
LSP,score,88,38.75
LSP,score,89,49.29
LSP,score,90,59.89
LSP,score,91,72.17
LSP,score,92,90.22
LSP,score,93,13.62
LSP,score,94,90.93
LSP,score,95,24.92
LSP,score,96,45.68
LSP,score,97,64.42
LSP,score,98,51.65
LSP,score,99,74.51
LSP,score,100,74.11
LSP,score,101,55.46
LSP,score,102,4.66
LSP,score,103,23.96
LSP,status,0,49.37
LSP,status,1,27.75
LSP,status,2,63
LSP,status,3,42.5
LSP,status,4,63.38
LSP,status,5,35.25
LSP,status,6,51.75
LSP,status,7,70
LSP,status,8,9.88
LSP,status,9,41.5
LSP,status,10,8.5
LSP,status,11,8.62
LSP,status,12,68.62
LSP,status,13,62.25
LSP,status,14,9
LSP,status,15,90.88
LSP,status,16,100
LSP,status,17,39.5
LSP,status,18,58.5
LSP,status,19,37.25
LSP,status,20,51.87
LSP,status,21,57.12
LSP,status,22,17
LSP,status,23,4.62
LSP,status,24,56.5
LSP,status,25,72.25
LSP,status,26,30.37
LSP,status,27,34.75
LSP,status,28,31
LSP,status,29,7.62
LSP,status,30,70.75
LSP,status,31,59.12
LSP,status,32,81.25
LSP,status,33,57
LSP,status,34,22.62
LSP,status,35,17.62
LSP,status,36,73.62
LSP,status,37,6.38
LSP,status,38,5.25
LSP,status,39,58.38
LSP,status,40,50.62
LSP,status,41,30.62
LSP,status,42,64.62
LSP,status,43,23.88
LSP,status,44,47.75
LSP,status,45,48.88
LSP,status,46,60.62
LSP,status,47,67.62
LSP,status,48,14.88
LSP,status,49,50.75
LSP,status,50,39.75
LSP,status,51,57.75
